X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,Y
0.451944881,0.01953602,0.007849294,0.0145648,0.02991453,0.021280307,0.026949241,0.00898308,0.017181231,0.01316937,0.009855224,0.029304029,0.013779871,0.021890808,0.011512297,0.004709576,0.008547009,0.019099948,0.008459794,0.00558172,0.000784929,0.000174429,0.024768882,0.016309088,0.035409035,0.006715507,0.00418629,0.000348857,0.000697715,0.006453864,0.011686726,0.007064364,0.007500436,0.000261643,8.72E-05,0,0.013343799,0.021890808,0.006541078,0.006105006,0.000348857,0.000610501,0.0145648,0.012820513,0.000959358,0.000872144,0,0.008808652,0.003052503,0.000174429,0.000523286,0.000174429,0.000261643,0,0.000261643,0.000697715,0,0.000436072,0.39848247,0.031484389,0.007674865,0.020669806,0.031484389,0.019884877,0.037153323,0.007674865,0.015088087,0.014826443,0.008110937,0.022239665,0.014128728,0.027385313,0.012471655,0.002529217,0.007849294,0.016919588,0.007500436,0.00619222,0.000523286,0.000523286,0.033228676,0.023460666,0.033141462,0.006279435,0.004360719,0.000610501,0.000697715,0.008634223,0.01674516,0.008285365,0.006628292,0.000436072,0.000348857,0,0.019710448,0.030437816,0.004971219,0.002267574,0.000697715,0.000436072,0.015873016,0.009506367,0.000959358,0.000872144,0,0.007500436,0.003401361,0.000436072,0.001308216,0.000348857,0.000261643,0,0.000784929,0.000523286,0,0.000436072,1
0.406060606,0.031122031,0.01015561,0.022167622,0.031395031,0.022331422,0.03980344,0.01048321,0.013486213,0.012885613,0.012012012,0.029320229,0.012940213,0.012066612,0.007862408,0.004204204,0.008899809,0.01965602,0.01021021,0.005951406,0.000600601,0.0004914,0.02986623,0.017963418,0.037182637,0.011575212,0.003603604,0.0004914,0.000819001,0.008736009,0.012121212,0.008845209,0.00982801,0.000600601,0.0001638,0.0001638,0.011793612,0.017308217,0.005514606,0.004258804,0.0003276,0.000600601,0.015779416,0.008408408,0.000819001,0.0004914,0.0001638,0.009227409,0.004204204,0.0002184,0.000600601,0.000873601,0.000273,0.0001092,0,0.0004914,0,0.000764401,0.367731368,0.031122031,0.00950041,0.021403221,0.032487032,0.020529621,0.042096642,0.00960961,0.014960415,0.016107016,0.008408408,0.032869233,0.014196014,0.017799618,0.008135408,0.003166803,0.009172809,0.023150423,0.01004641,0.005678406,0.000600601,0.000655201,0.032323232,0.025716626,0.046573847,0.008080808,0.003276003,0.0003822,0.001037401,0.00971881,0.013158613,0.011302211,0.010537811,0.0004914,0.0004368,5.46E-05,0.014196014,0.017581218,0.005896806,0.003166803,0.000546001,0.0003276,0.013486213,0.007261807,0.0003822,0.000546001,5.46E-05,0.011302211,0.003221403,0.0004368,0.001255801,0.0004368,0.000273,5.46E-05,0.000546001,0.000928201,0.0001092,0.0004914,1
0.352737353,0.03003003,0.010703011,0.02002002,0.029414029,0.016170016,0.027489027,0.00977901,0.018711019,0.01016401,0.008932009,0.024794025,0.021098021,0.039347039,0.007238007,0.005082005,0.011704012,0.015015015,0.016324016,0.011550012,0.000847001,0.000462,0.025179025,0.012320012,0.02956803,0.011627012,0.005390005,0.000616001,0.000616001,0.008701009,0.01955802,0.013475013,0.01031801,0.001155001,0.000924001,0.000154,0.017171017,0.035805036,0.013090013,0.005621006,0.000847001,0.001617002,0.007392007,0.009240009,0.000924001,0.000385,0,0.007700008,0.005313005,0.000462,0.000616001,0.000539001,0.000847001,0,0.000308,0.001232001,0,0.000385,0.311234311,0.028567029,0.01001001,0.018403018,0.027258027,0.015477015,0.031878032,0.008316008,0.017710018,0.007777008,0.006699007,0.033187033,0.021098021,0.042581043,0.008470008,0.004697005,0.01047201,0.022253022,0.014399014,0.012166012,0.000385,0.001155001,0.031108031,0.017094017,0.028105028,0.00993301,0.006468006,0.000231,0.001001001,0.009394009,0.023331023,0.016247016,0.011781012,0.000616001,0.001078001,0,0.021483021,0.043197043,0.011704012,0.004158004,0.000539001,0.001078001,0.01024101,0.008239008,0.000539001,0.000539001,0,0.008316008,0.004389004,0.000693001,0.001155001,0.000385,0.001463001,0,0.000924001,0.001001001,0,0.000231,1
0.399967416,0.031524927,0.011485826,0.014255458,0.030791789,0.013685239,0.017921147,0.010752688,0.014255458,0.010671228,0.009123493,0.028347996,0.017676768,0.020527859,0.007249919,0.004887586,0.011159987,0.01702509,0.018328446,0.0133594,0.000977517,0.000977517,0.028266536,0.014336918,0.018817204,0.009856631,0.003910068,8.15E-05,0.000651678,0.011078527,0.017921147,0.017839687,0.009612252,0.000977517,0.001058977,0.00016292,0.015477354,0.025578364,0.016454871,0.004480287,0.000570218,0.000896057,0.012137504,0.007575758,0.001221896,0.000325839,0.00016292,0.008227436,0.004480287,0.000570218,0.000651678,0.001140437,0.000977517,0.00016292,0.00016292,0.000814598,0,0.000814598,0.357119583,0.033398501,0.009938091,0.017758227,0.028347996,0.016373412,0.024682307,0.009367872,0.01702509,0.012707722,0.007412838,0.031769306,0.021179537,0.033561421,0.00684262,0.003747149,0.009612252,0.019224503,0.018817204,0.015477354,0.001140437,0.001140437,0.030140111,0.01686217,0.024275008,0.008471815,0.004072988,0.000651678,0.000488759,0.009204953,0.019468882,0.020527859,0.008471815,0.000814598,0.001058977,0.00016292,0.01694363,0.02696318,0.012789182,0.00342131,0.000570218,0.000977517,0.010997067,0.00676116,0.000733138,0.000570218,0,0.008308895,0.003991528,0.000896057,0.000651678,0.000977517,0.000814598,8.15E-05,0.000651678,0.001466276,0,0.000977517,1
0.544805781,0.033785005,0.003568202,0.01364047,0.029358627,0.012556459,0.035004517,0.004065041,0.011607949,0.010794941,0.00596206,0.030216802,0.012962963,0.02195122,0.003568202,0.000993677,0.0032972,0.011382114,0.008581752,0.004516712,4.52E-05,4.52E-05,0.026513098,0.015627823,0.033514002,0.006278229,0.000587173,0,0,0.003477868,0.014272809,0.00799458,0.003161698,4.52E-05,9.03E-05,0,0.01129178,0.026874435,0.003794038,0.001264679,0,0.000135501,0.011788618,0.004652213,9.03E-05,9.03E-05,0,0.007407407,0.000858175,0,0,0.000180668,4.52E-05,0,0,0.000135501,0,0,0.518112014,0.030261969,0.004019874,0.012872629,0.030126468,0.014995483,0.03699187,0.003161698,0.011427281,0.012962963,0.006549232,0.03401084,0.015582656,0.029584463,0.004019874,0.001355014,0.003748871,0.013730804,0.007542909,0.003929539,0,0.00031617,0.02962963,0.012782294,0.039159892,0.002935863,0.000722674,0.000180668,0.000135501,0.003477868,0.014182475,0.008988257,0.005736224,0.000271003,0,0,0.012285456,0.025293586,0.003342367,0.001174345,9.03E-05,4.52E-05,0.010252936,0.003477868,0,0.000271003,0,0.006865402,0.001038844,0,4.52E-05,0.000135501,0.000135501,0,0,0.000180668,0,4.52E-05,1
0.479071537,0.0427448,0.005263825,0.017059868,0.035261289,0.015981735,0.025748351,0.004312532,0.011859462,0.013888889,0.006722476,0.029553526,0.012493658,0.025494673,0.004439371,0.000761035,0.004819888,0.017820903,0.01528412,0.005136986,0.000126839,0,0.026953323,0.013508371,0.03500761,0.01071791,0.001014713,0.000126839,0,0.004312532,0.019406393,0.014142567,0.005390665,0.000190259,0.000126839,0,0.012430238,0.028348554,0.005707763,0.001712329,0.000253678,6.34E-05,0.010464231,0.005327245,0.000190259,6.34E-05,0,0.0061517,0.001712329,0.000126839,0,0.000126839,0,0.000253678,0,6.34E-05,0,0.000253678,0.442732116,0.033105023,0.004756469,0.018772197,0.028792491,0.014015728,0.041032471,0.00450279,0.013001015,0.009830036,0.00602486,0.04572552,0.01985033,0.033231862,0.005454084,0.000697615,0.005263825,0.01832826,0.014840183,0.00462963,0.000126839,0.000253678,0.037861492,0.015157281,0.031646372,0.005200406,0.001204972,0.000190259,0.000126839,0.004185693,0.013825469,0.015474378,0.009386098,0.000380518,0.000317098,0,0.012747336,0.02746068,0.004883308,0.00158549,0.000190259,0.000190259,0.013952308,0.004693049,0.000126839,0.000253678,0,0.006341958,0.001204972,0.000190259,0.000190259,0.000443937,6.34E-05,0,0.000126839,0.000380518,0,0.000126839,1
0.50709816,0.039600262,0.006350985,0.014710003,0.030680863,0.012982161,0.017278416,0.005743906,0.012328383,0.00947978,0.005276922,0.038432801,0.017932194,0.021668068,0.004483048,0.001541048,0.005230223,0.016437844,0.01597086,0.00621089,9.34E-05,4.67E-05,0.028019053,0.013262352,0.017838797,0.007611843,0.001400953,4.67E-05,0,0.006164192,0.020033623,0.016064257,0.005977398,0.000280191,0.000186794,0,0.01242178,0.020967591,0.008545811,0.001681143,0.000233492,0.000140095,0.009993462,0.004903334,0.000140095,4.67E-05,0,0.004529747,0.001587746,0.000140095,4.67E-05,0.000186794,0.000186794,0,4.67E-05,4.67E-05,0,0.000233492,0.48048006,0.039973849,0.006070795,0.016017559,0.027131783,0.014289717,0.023255814,0.005463715,0.012375082,0.009713272,0.004996731,0.04170169,0.020500607,0.024703465,0.004529747,0.00177454,0.006164192,0.014383114,0.015784066,0.008779303,0.000233492,0.000326889,0.03105445,0.013168955,0.022882227,0.006350985,0.001587746,0.000280191,9.34E-05,0.005837303,0.019099654,0.015924162,0.006584477,0.000280191,0.000186794,0,0.01302886,0.025403941,0.006958065,0.001214159,0.000140095,0.000326889,0.009433081,0.004016064,9.34E-05,0.000233492,0,0.005417017,0.002101429,0.000186794,0.000280191,0.000186794,0.000513683,4.67E-05,0.000140095,0.000326889,0,4.67E-05,1
0.481979167,0.028645833,0.006770833,0.012291667,0.023854167,0.013958333,0.022604167,0.007604167,0.0159375,0.015208333,0.00875,0.026770833,0.0153125,0.0275,0.0084375,0.0034375,0.0090625,0.013020833,0.012708333,0.007916667,0.000416667,0.000208333,0.025729167,0.013229167,0.02875,0.007291667,0.0040625,0.000208333,0.000208333,0.007708333,0.015416667,0.013854167,0.005833333,0.000416667,0.000729167,0,0.015416667,0.022083333,0.0078125,0.002708333,0.0003125,0.000520833,0.007291667,0.005729167,0,0.000104167,0,0.006458333,0.0028125,0.000104167,0.0003125,0.000833333,0.0003125,0.000104167,0.000416667,0.000416667,0.000104167,0.000729167,0.451041667,0.028333333,0.008333333,0.014166667,0.028229167,0.01375,0.032395833,0.008333333,0.013229167,0.0071875,0.006354167,0.028541667,0.012708333,0.028645833,0.005104167,0.003541667,0.006770833,0.0115625,0.0153125,0.006458333,0.000416667,0.000520833,0.025208333,0.012291667,0.029270833,0.005625,0.003229167,0.000625,0.000208333,0.005729167,0.015520833,0.0134375,0.0075,0.000625,0.000416667,0,0.014166667,0.0309375,0.008333333,0.0040625,0.000416667,0.001666667,0.01625,0.008229167,0.000208333,0.000416667,0,0.008958333,0.003333333,0.000208333,0.001354167,0.000729167,0.0003125,0,0.000625,0.001145833,0.000104167,0.000416667,1
0.408333333,0.032716049,0.010185185,0.016203704,0.027006173,0.016820988,0.016820988,0.010648148,0.01712963,0.02037037,0.010802469,0.026234568,0.015277778,0.027160494,0.014197531,0.00462963,0.011574074,0.015123457,0.019135802,0.010648148,0.001080247,0.000462963,0.026234568,0.011111111,0.022067901,0.010030864,0.003240741,0.000154321,0.000617284,0.011265432,0.015123457,0.012345679,0.00617284,0.000617284,0.000617284,0.000308642,0.01404321,0.020833333,0.011728395,0.002314815,0,0,0.018518519,0.013888889,0.000462963,0.000462963,0,0.00941358,0.003395062,0.000462963,0.000462963,0.001080247,0.000154321,0.000617284,0,0.000154321,0.000308642,0.000154321,0.383641975,0.027623457,0.008950617,0.017283951,0.024382716,0.013580247,0.024845679,0.008179012,0.013117284,0.017901235,0.010030864,0.032407407,0.015123457,0.027314815,0.012654321,0.001851852,0.008487654,0.011882716,0.014814815,0.010648148,0.000462963,0.001697531,0.025925926,0.015895062,0.025771605,0.004783951,0.002314815,0.000308642,0.002006173,0.007716049,0.014814815,0.020987654,0.010802469,0.000308642,0.000925926,0.000154321,0.018055556,0.03117284,0.008333333,0.002469136,0.000462963,0.001697531,0.020524691,0.012808642,0.000462963,0.000771605,0.000154321,0.010339506,0.00462963,0.001388889,0.000617284,0.000462963,0.000617284,0.000154321,0.000462963,0.001851852,0.000154321,0.001234568,1
0.478258884,0.028226911,0.007444962,0.014204805,0.026217228,0.01128163,0.025486435,0.006303097,0.015255321,0.008632502,0.006211748,0.028363935,0.016899607,0.029186078,0.006759843,0.003745318,0.007079565,0.013519686,0.009911391,0.008495478,0.000685119,9.13E-05,0.026491276,0.013017265,0.026445602,0.007307938,0.003471271,9.13E-05,0.000274048,0.006759843,0.016123139,0.010550836,0.00712524,0.00059377,0.000639445,4.57E-05,0.014296154,0.029277428,0.007993057,0.003288572,0.000411072,0.000730794,0.007307938,0.007033891,0.000319722,0.000228373,0,0.007673335,0.003105874,0.000228373,0.000365397,0.000456746,0.000319722,0,0.000365397,0.000730794,4.57E-05,0.000365397,0.445281812,0.029414451,0.00712524,0.013930757,0.028683658,0.013748059,0.030967388,0.006120398,0.016305837,0.008084407,0.007033891,0.02959715,0.017539052,0.030876039,0.006759843,0.003334247,0.007901708,0.014341829,0.010231114,0.008404129,0.000319722,0.000502421,0.028272586,0.012606193,0.030510642,0.00712524,0.002694802,0.000182698,0.000730794,0.0059377,0.018772266,0.011007582,0.006348771,0.000411072,0.000319722,0,0.01662556,0.033205444,0.00831278,0.002466429,0.000319722,0.000867818,0.009271947,0.006074724,0.000411072,0.000365397,0,0.006166073,0.002877501,0.000182698,0.000685119,0.000730794,0.000548095,4.57E-05,0.000365397,0.000822143,4.57E-05,0.000228373,1
0.555638629,0.017320872,0.006853583,0.008224299,0.020186916,0.007227414,0.012834891,0.00623053,0.011588785,0.007601246,0.007601246,0.02517134,0.011214953,0.028037383,0.01470405,0.001495327,0.007850467,0.007975078,0.006479751,0.008598131,0.001495327,0,0.03576324,0.008847352,0.0105919,0.004735202,0.002616822,0.000124611,0,0.006604361,0.008598131,0.00411215,0.007975078,0.000249221,0.000249221,0,0.017943925,0.032149533,0.007352025,0.001869159,0.000124611,0.000373832,0.016074766,0.012461059,0.000373832,0.000498442,0.000124611,0.007227414,0.004361371,0,0.000498442,0.000124611,0.000249221,0,0.000498442,0.000623053,0.000124611,0.000498442,0.542679128,0.024049844,0.006728972,0.005233645,0.034890966,0.009844237,0.01470405,0.004984424,0.01894081,0.013956386,0.007476636,0.018068536,0.006978193,0.034890966,0.012087227,0.005109034,0.003738318,0.00635514,0.003987539,0.007601246,0.000623053,0.000498442,0.018442368,0.005981308,0.016074766,0.008598131,0.002492212,0.000623053,0.001370717,0.003489097,0.010218069,0.005981308,0.004485981,0.000872274,0.000623053,0,0.010342679,0.033271028,0.008971963,0.003364486,0.000747664,0.002367601,0.00834891,0.014454829,0.001619938,0.000249221,0,0.007227414,0.002741433,0.000623053,0.001993769,0.000124611,0.000872274,0,0.000249221,0.002990654,0,0.000872274,1
0.362054329,0.023344652,0.016614116,0.016735387,0.024739268,0.015401407,0.019342712,0.017705554,0.014188698,0.010611205,0.011399466,0.025042445,0.014431239,0.01121756,0.006851807,0.006851807,0.017948096,0.015522678,0.008610235,0.008003881,0.000970167,0.001455251,0.024314819,0.01588649,0.017159835,0.007094349,0.004972108,0.001758428,0.002364783,0.016856658,0.016614116,0.010914383,0.0085496,0.002789231,0.002304147,0.000788261,0.017281106,0.013946156,0.008488964,0.005821004,0.001273345,0.002486054,0.008852777,0.006306088,0.001212709,0.001879699,0.000242542,0.011399466,0.006912442,0.001637157,0.002243512,0.001940335,0.001819064,0.000363813,0.001273345,0.002182877,0.000363813,0.007154984,0.335374727,0.025466893,0.01643221,0.0170992,0.024981809,0.017523648,0.024011642,0.014855688,0.01655348,0.010065486,0.01121756,0.0237691,0.017159835,0.01910017,0.006427359,0.006669901,0.018311909,0.018130002,0.011096289,0.008367693,0.001030803,0.001152074,0.024678632,0.015037594,0.024193548,0.008792142,0.005639098,0.00200097,0.002607325,0.015704584,0.013157895,0.008003881,0.008185787,0.001576522,0.002486054,0.000485084,0.015704584,0.015462042,0.008125152,0.004911472,0.001940335,0.003031773,0.010793112,0.006973078,0.001637157,0.001879699,0.000181906,0.011642008,0.006002911,0.001879699,0.002910502,0.002304147,0.002364783,0.000242542,0.001758428,0.002546689,0.000424448,0.006487994,1
0.34400161,0.022007515,0.011876006,0.01335212,0.022141707,0.012614063,0.023349436,0.012077295,0.014358561,0.010064412,0.014492754,0.025899087,0.018115942,0.018786903,0.007313473,0.007246377,0.011205046,0.021672034,0.018652711,0.010332797,0.001811594,0.001476114,0.024892646,0.018921095,0.031065486,0.015566291,0.007514761,0.001610306,0.001006441,0.013754697,0.014224369,0.01489533,0.018384326,0.002079979,0.001006441,0.000469673,0.016371444,0.019122383,0.010064412,0.005434783,0.000872249,0.001006441,0.012882448,0.010399893,0.001945786,0.001140633,0.000201288,0.015968867,0.008655395,0.001744498,0.001274826,0.003019324,0.002012882,0.000536769,0.001207729,0.001073537,0.000134192,0.003287708,0.296698873,0.027106817,0.013620505,0.023886205,0.026100376,0.019994632,0.035292539,0.012077295,0.01798175,0.014090177,0.016035963,0.023483629,0.015901771,0.025362319,0.00959474,0.008588298,0.010735373,0.016371444,0.016841116,0.009125067,0.002348363,0.001476114,0.023349436,0.014023081,0.030461621,0.018518519,0.004830918,0.000738057,0.001677402,0.012144391,0.018719807,0.020464305,0.016908213,0.002281267,0.001476114,0.000268384,0.016304348,0.024422974,0.009796028,0.007246377,0.000738057,0.000670961,0.010534085,0.008990875,0.001341922,0.001207729,0.000134192,0.014626946,0.005099302,0.001341922,0.001744498,0.001274826,0.001274826,0.000201288,0.000738057,0.001006441,0.000402576,0.001341922,1
0.276113795,0.021631777,0.012399356,0.019484702,0.020987654,0.01900161,0.027160494,0.011969941,0.018250134,0.015083199,0.012399356,0.020343532,0.018250134,0.031239936,0.013633924,0.008427268,0.013043478,0.018572195,0.016639828,0.01610306,0.001986044,0.001986044,0.019806763,0.020450886,0.023617821,0.012775094,0.008158884,0.000966184,0.001663983,0.013204509,0.018357488,0.018035427,0.013365539,0.002254428,0.002147075,0.000161031,0.018464842,0.029039184,0.014922169,0.010037574,0.001073537,0.002361782,0.017820719,0.015136876,0.002522813,0.001449275,0.000107354,0.012292002,0.010466989,0.00171766,0.001556629,0.001932367,0.001771337,0.000107354,0.001771337,0.002147075,0.000214707,0.002415459,0.252495974,0.020289855,0.013419216,0.01610306,0.020987654,0.018625872,0.026945786,0.012828771,0.019538379,0.01798175,0.012345679,0.022758991,0.01986044,0.032957595,0.01540526,0.012023618,0.013687601,0.019108964,0.016800859,0.015619968,0.002415459,0.00187869,0.020289855,0.018089104,0.030542136,0.01352657,0.009822866,0.001341922,0.002200751,0.00993022,0.017820719,0.017176597,0.011969941,0.002630166,0.002039721,0.000214707,0.01884058,0.039398819,0.01524423,0.009178744,0.001449275,0.002039721,0.015297907,0.013097155,0.002254428,0.001395598,0.000107354,0.012345679,0.009286098,0.002039721,0.002415459,0.002415459,0.001610306,0.000268384,0.001073537,0.002039721,5.37E-05,0.00257649,1
0.254545455,0.02278481,0.014269275,0.018181818,0.018872267,0.01726122,0.022094361,0.014039125,0.018181818,0.017721519,0.011737629,0.018872267,0.017491369,0.031760644,0.017721519,0.007134638,0.013118527,0.014729574,0.015650173,0.015420023,0.002071346,0.001841197,0.024395857,0.018181818,0.021173763,0.013118527,0.008055236,0.001150748,0.001380898,0.014499425,0.015189873,0.012658228,0.011967779,0.002071346,0.001380898,0,0.022554661,0.04004603,0.021864212,0.009205984,0.001841197,0.002301496,0.024856157,0.024626007,0.002761795,0.001611047,0,0.016340621,0.011047181,0.001150748,0.000460299,0.003222094,0.001380898,0.00023015,0.000920598,0.000920598,0,0.001380898,0.225776755,0.017491369,0.009205984,0.018181818,0.025776755,0.019102417,0.023935558,0.009666283,0.025316456,0.026697353,0.013578826,0.026006904,0.019562716,0.041426928,0.023245109,0.009205984,0.011967779,0.018872267,0.013348677,0.021864212,0.003452244,0.001380898,0.01703107,0.014499425,0.025316456,0.012197929,0.009205984,0.001611047,0.003912543,0.010356732,0.018642117,0.017491369,0.011047181,0.002761795,0.002071346,0,0.015650173,0.043498274,0.013118527,0.007364787,0.001611047,0.003912543,0.019332566,0.015189873,0.002071346,0.002071346,0,0.014039125,0.006444189,0.001611047,0.003682394,0.001150748,0.001841197,0,0.002301496,0.005063291,0,0.001841197,1
0.532712686,0.025912738,0.006778498,0.01411472,0.0250547,0.012312841,0.021579647,0.006392381,0.011240293,0.00797975,0.006735596,0.025355013,0.014758248,0.020764512,0.00570595,0.003003132,0.006478184,0.014715346,0.010553863,0.00660689,0.000557724,0.000386117,0.026127247,0.013857308,0.02003518,0.006950105,0.003818268,0.000471921,0.000643528,0.007422026,0.010982882,0.008151358,0.007464928,0.000343215,0.000214509,4.29E-05,0.012999271,0.019906474,0.004976618,0.002531211,0.000257411,0.000171608,0.007636535,0.007422026,0.00090094,0.000429019,0,0.006478184,0.003989875,0.000386117,0.000943841,0.000386117,0.000343215,0,8.58E-05,0.000257411,0,0.000429019,0.503496503,0.027285598,0.00660689,0.015058561,0.027843322,0.014157622,0.025226307,0.007765241,0.01342829,0.007422026,0.006692694,0.028658458,0.012956369,0.022008666,0.008022652,0.003603758,0.006306577,0.014543738,0.00819426,0.005663049,0.000600626,0.000858038,0.026298855,0.012184135,0.02642756,0.006864301,0.003517954,0.000429019,0.00090094,0.006735596,0.01458664,0.010596765,0.007121713,0.000386117,0.000343215,0,0.011111588,0.024625681,0.006521086,0.003260543,0.000557724,0.000557724,0.00866618,0.00570595,0.000600626,0.000343215,4.29E-05,0.006563988,0.003303445,0.000300313,0.000257411,0.000429019,0.000514823,0,0.000128706,0.000943841,0,0.000343215,1
0.506156214,0.026115814,0.008224317,0.012697191,0.026692959,0.012937668,0.027799154,0.007406695,0.013322432,0.008849558,0.006781454,0.026837245,0.014476722,0.020536745,0.005723355,0.003559061,0.007118122,0.014140054,0.009763371,0.007599077,0.00052905,0.000192382,0.025779146,0.011494806,0.029001539,0.007262409,0.003126202,0.000336668,0.000288573,0.007118122,0.013562909,0.007839554,0.007695267,0.001442863,0.000288573,4.81E-05,0.013322432,0.018853405,0.00682955,0.002597153,0.000480954,0.000240477,0.008657176,0.006204309,0.000961908,0.000336668,0,0.008224317,0.003270489,0.000192382,0.000336668,0.000721431,0.000673336,0,0.000336668,0.000384763,4.81E-05,0.00052905,0.477058484,0.030203925,0.006925741,0.013514813,0.028280108,0.013033859,0.033522509,0.0063005,0.013466718,0.009090035,0.009186225,0.027462486,0.01428434,0.022027703,0.005867641,0.002645248,0.008080031,0.01197576,0.008705271,0.005867641,0.000769527,0.000432859,0.027702963,0.013033859,0.034532513,0.007310504,0.002933821,0.000384763,0.000721431,0.006444786,0.015486726,0.010388611,0.007502886,0.000817622,0.00052905,0,0.014717199,0.023037707,0.007262409,0.003318584,0.000288573,0.00115429,0.008657176,0.005723355,0.000432859,0.000144286,0,0.007935745,0.003366679,0.000673336,0.000480954,0.000817622,0.000432859,0,0.000336668,0.001250481,4.81E-05,0.000336668,1
0.496431038,0.031775271,0.008058945,0.010975516,0.030240233,0.014352598,0.018497199,0.007368179,0.018036687,0.015964387,0.008289201,0.026018881,0.014275846,0.029933226,0.010131246,0.002993323,0.006907668,0.014045591,0.012894313,0.006523908,0.000767519,0.000307007,0.026095633,0.011359275,0.01772968,0.006063397,0.001918797,0.000230256,0.000153504,0.007598434,0.012433802,0.007444931,0.004605112,0.000153504,0.000230256,0.000153504,0.011896538,0.024867603,0.006754164,0.00122803,0.000153504,7.68E-05,0.016041139,0.011666283,0.000460511,7.68E-05,7.68E-05,0.00782869,0.002149052,0.000307007,0.000307007,0.000460511,0.000153504,0.000153504,0.000230256,0.000153504,0.000153504,0.000537263,0.463043979,0.030009978,0.007214675,0.01565738,0.028091181,0.012664057,0.018727454,0.007598434,0.012203546,0.014889861,0.008596208,0.032926548,0.012587305,0.029012204,0.011436027,0.002149052,0.007598434,0.011666283,0.007751938,0.006370404,0.000460511,0.000307007,0.02970297,0.01527362,0.020953258,0.003991097,0.001381534,0.000383759,0.001151278,0.007751938,0.013124568,0.013124568,0.006140149,0.000153504,0.000383759,0,0.018880958,0.034077826,0.006216901,0.002149052,0.000460511,0.000767519,0.015734132,0.009286975,0.000537263,0.000537263,0,0.007675186,0.003837593,0.000921022,0.00084427,0.000460511,0.000307007,0,0.000460511,0.000460511,0,7.68E-05,1
0.651132537,0.026247322,0.00573921,0.008417508,0.026706459,0.009947964,0.017141108,0.004667891,0.012320171,0.013391491,0.004285277,0.02594123,0.005968779,0.014539333,0.004744414,0.000994796,0.004973982,0.008800122,0.004591368,0.001836547,0,7.65E-05,0.023798592,0.008034894,0.014309764,0.004820937,0.000612182,0,7.65E-05,0.005280073,0.006580961,0.004820937,0.00382614,0.000229568,7.65E-05,0,0.011861035,0.013161922,0.003060912,0.000765228,0,0,0.012779308,0.0087236,7.65E-05,7.65E-05,0,0.004055709,0.001147842,0.000153046,0,0.000153046,0,7.65E-05,7.65E-05,7.65E-05,0,7.65E-05,0.625038261,0.025635139,0.004591368,0.009412305,0.024716866,0.008417508,0.018441996,0.00573921,0.011937557,0.01254974,0.003902663,0.026782981,0.007269666,0.017064585,0.008264463,0.001300888,0.004744414,0.009641873,0.005203551,0.002142639,0.000153046,0.000153046,0.025482094,0.010254056,0.021502908,0.003137435,0.000612182,0.000229568,0.000306091,0.004208754,0.007346189,0.004514845,0.004285277,0.000153046,7.65E-05,0,0.012167126,0.018441996,0.001530456,0.000612182,7.65E-05,0.000841751,0.013621059,0.004514845,0,0,0,0.003443526,0.001071319,0.000153046,0.000382614,0,0.000229568,0,0.000459137,0.000382614,7.65E-05,0,1
0.583831672,0.026356589,0.004872647,0.013289037,0.025692137,0.01351052,0.039202658,0.004651163,0.008859358,0.006423034,0.004761905,0.025027685,0.007641196,0.015836102,0.003322259,0.001439646,0.002879291,0.013399779,0.009745293,0.002990033,0.00055371,0,0.024916944,0.011074197,0.043521595,0.010188261,0.001218162,0,0,0.003986711,0.00952381,0.009191584,0.007419712,0,0.000110742,0,0.007973422,0.018272425,0.003875969,0.00110742,0,0.000110742,0.003543743,0.002547065,0.000110742,0,0,0.005426357,0.00110742,0,0.000110742,0.000332226,0,0,0.000110742,0,0,0.000110742,0.546733112,0.027021041,0.003986711,0.013399779,0.024916944,0.009856035,0.051384275,0.003543743,0.008084164,0.003875969,0.004872647,0.025359911,0.010520487,0.021262458,0.001771872,0.001439646,0.004983389,0.01461794,0.008194906,0.003765227,0.000110742,0.000332226,0.029014396,0.01351052,0.045847176,0.007641196,0.00110742,0.000442968,0.000221484,0.004097453,0.009080842,0.009634551,0.010852713,0.000110742,0,0.000110742,0.009191584,0.018383167,0.002657807,0.001328904,0.000221484,0.000110742,0.00675526,0.003100775,0.000110742,0,0,0.004318937,0.001328904,0.000332226,0.000664452,0.000221484,0,0,0.000332226,0.000110742,0,0,1
