X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,Y
0.005063564,0.000538677,0.005279035,0.002908856,0.000269339,0.00258565,0.005009696,0.004848093,0.002531782,0.015675501,0.039754363,0.000377074,0.00328593,0.004794225,0.027149321,0.03140487,0.00468649,0.003016591,0.011797027,0.021170006,0.038515406,0.018099548,0.000215471,0.00258565,0.005279035,0.023809524,0.019661711,0.015352295,0.008349494,0.003878474,0.002316311,0.011689291,0.023917259,0.046649429,0.018368886,0.016537384,0.002424047,0.003878474,0.018638225,0.01616031,0.015029089,0.008295626,0.014328808,0.022947641,0.031835811,0.013951735,0.013628528,0.039808231,0.02881922,0.013305322,0.007110537,0.041424262,0.016214178,0.011635423,0.016321913,0.009103641,0.014005602,0.128689938,1
0.006622517,0.00156072,0.001771629,0.003796347,0.001096722,0.003037078,0.00695997,0.00231999,0.002277808,0.011431223,0.032690766,0.001349812,0.003543257,0.005525794,0.030834775,0.026574429,0.002362172,0.003290167,0.011937402,0.020120639,0.02400135,0.014299574,0.001391994,0.002530898,0.007423968,0.03277513,0.027586789,0.013498123,0.007719239,0.002404353,0.002910533,0.01341376,0.028936601,0.032437677,0.014426119,0.017885013,0.002657443,0.006538153,0.02374826,0.027671152,0.016999199,0.006833425,0.009997047,0.024085713,0.026236976,0.013371578,0.017336652,0.02969587,0.020458093,0.011726494,0.007677057,0.028852238,0.012485764,0.013118488,0.01472139,0.006116337,0.016746109,0.163369469,1
0.00606469,0.000730009,0.003369272,0.003874663,0.000449236,0.00297619,0.008816262,0.004099281,0.002302336,0.014431716,0.032906559,0.000449236,0.002302336,0.005166217,0.028694969,0.025044924,0.003874663,0.0030885,0.011567835,0.023697215,0.029818059,0.014094789,0.000898473,0.002863881,0.006345463,0.041722821,0.020721024,0.013477089,0.007749326,0.004099281,0.002807727,0.01583558,0.044362084,0.046046721,0.01695867,0.013533243,0.002583109,0.00544699,0.026055705,0.026280323,0.018081761,0.008928571,0.012859389,0.029874214,0.031727314,0.014880952,0.013420934,0.024371069,0.021394879,0.013308625,0.008479335,0.03402965,0.014319407,0.012241689,0.012522462,0.008086253,0.010781671,0.11163522,1
0.009211369,0.001182208,0.006896212,0.004925866,0.000492587,0.003989951,0.004581055,0.002659967,0.002659967,0.015516477,0.022412689,0.000541845,0.003448106,0.00551697,0.04438205,0.030589626,0.007635092,0.004728831,0.013496872,0.024383035,0.043249101,0.015812029,0.000689621,0.003398847,0.005615487,0.018669031,0.018570514,0.015861288,0.007043988,0.003152554,0.003645141,0.012068371,0.017142013,0.022609724,0.015910546,0.013398355,0.003448106,0.005714004,0.023348604,0.017683858,0.013447613,0.011625043,0.014728339,0.040490616,0.036500665,0.014876114,0.012363923,0.019112359,0.025220432,0.014087976,0.006255849,0.021772326,0.014186493,0.011329491,0.013496872,0.013053544,0.013398355,0.139993104,1
0.010908793,0.000533136,0.00578248,0.003772966,0.000697178,0.004306102,0.006192585,0.007668963,0.005208333,0.016609252,0.026123688,0.000779199,0.004880249,0.007299869,0.025795604,0.021120407,0.005249344,0.003116798,0.015214895,0.021776575,0.025180446,0.013656496,0.001025262,0.003731955,0.00574147,0.026984908,0.018413714,0.013328412,0.011770013,0.007915026,0.005208333,0.017388451,0.026984908,0.036007218,0.012590223,0.007956037,0.005249344,0.009268373,0.023129921,0.023129921,0.012262139,0.008694226,0.017716535,0.028051181,0.028830381,0.014230643,0.008038058,0.025221457,0.0230479,0.015050853,0.013000328,0.033505577,0.012795276,0.008448163,0.01148294,0.008079068,0.007176837,0.144151903,1
0.007692308,0.000641026,0.007905983,0.003205128,0.000534188,0.003311966,0.008119658,0.005982906,0.003846154,0.016987179,0.031196581,0.000320513,0.003098291,0.00491453,0.037179487,0.023183761,0.006517094,0.003205128,0.013354701,0.018162393,0.033547009,0.015598291,0.000106838,0.002777778,0.006517094,0.026709402,0.019871795,0.016559829,0.00715812,0.005128205,0.002564103,0.013888889,0.03034188,0.034294872,0.015384615,0.009081197,0.004166667,0.005982906,0.027564103,0.021047009,0.012393162,0.008867521,0.019230769,0.031837607,0.030448718,0.010470085,0.008119658,0.044017094,0.034401709,0.015598291,0.008333333,0.035790598,0.014529915,0.009401709,0.01474359,0.009722222,0.010790598,0.103418803,1
0.005057471,0.000357599,0.002171137,0.001915709,0.000485313,0.001966794,0.003550447,0.0051341,0.002401022,0.011034483,0.027075351,0.000485313,0.002809706,0.003652618,0.015351213,0.01550447,0.002426564,0.002503193,0.013409962,0.020970626,0.022375479,0.010523627,0.000587484,0.002809706,0.00467433,0.0299106,0.021149425,0.011417625,0.008659004,0.005619413,0.002860792,0.012669221,0.024214559,0.042860792,0.011392082,0.010446999,0.00293742,0.00559387,0.021813538,0.017496807,0.011340996,0.005363985,0.014508301,0.020102171,0.029067688,0.012030651,0.011085568,0.028429119,0.019514687,0.013997446,0.010242656,0.043141762,0.013869732,0.010472542,0.012490421,0.006028097,0.009348659,0.260280971,1
0.008632488,0.000526371,0.010316875,0.005158438,0.000631645,0.003789873,0.004316244,0.003263501,0.003368776,0.014948942,0.011580166,0.000842194,0.002421308,0.009053585,0.031161175,0.021265396,0.010316875,0.005579535,0.01863354,0.065901674,0.05537425,0.012317086,0.000631645,0.003789873,0.004316244,0.014317297,0.020844299,0.014106748,0.006737551,0.004632067,0.003158227,0.013685651,0.016738604,0.014948942,0.014212022,0.007369197,0.003263501,0.008843036,0.056426992,0.020528477,0.012106538,0.011580166,0.0138962,0.045057374,0.043794084,0.012001263,0.007685019,0.014212022,0.020528477,0.01315928,0.005684809,0.021897042,0.011264344,0.009053585,0.013685651,0.014527845,0.009158859,0.112011791,1
0.018148963,0.001610622,0.008760214,0.006560339,0.001610622,0.006324639,0.007306725,0.009074481,0.006717473,0.021684475,0.031583909,0.00192489,0.007856694,0.009153048,0.037122879,0.028009114,0.009231615,0.006363922,0.018188246,0.025848523,0.028087681,0.013827781,0.000667819,0.007188875,0.008288812,0.019406034,0.020702388,0.014024199,0.011077938,0.007738843,0.006638906,0.016224073,0.015124136,0.017991829,0.011981458,0.007306725,0.006206788,0.008563796,0.026005657,0.019288184,0.012924261,0.012295726,0.020388121,0.02514142,0.022509428,0.013042112,0.008053111,0.029462602,0.0240022,0.013788498,0.011195789,0.020073853,0.012649277,0.006481772,0.012217159,0.012531427,0.007110308,0.085912948,1
0.018559101,0.001849062,0.009724695,0.006505958,0.001849062,0.006163539,0.009108341,0.006711409,0.00725928,0.019312423,0.032255855,0.001712094,0.008012601,0.011916176,0.030269826,0.020956033,0.010067114,0.007533215,0.023558417,0.037049719,0.024517189,0.013354335,0.002122997,0.007053828,0.010135598,0.028146829,0.025133543,0.013148884,0.011368306,0.007190796,0.008491987,0.015819751,0.022462676,0.020750582,0.011368306,0.005410218,0.005547185,0.010683468,0.028968634,0.018422134,0.012121627,0.011094371,0.021503904,0.035543076,0.02198329,0.011368306,0.00527325,0.029379537,0.023489933,0.011916176,0.009724695,0.022257225,0.012737981,0.004656896,0.014313108,0.010409533,0.005958088,0.060265717,1
0.018724832,0.000805369,0.007852349,0.006442953,0.002281879,0.006845638,0.01114094,0.011208054,0.007785235,0.022416107,0.038926174,0.002013423,0.009530201,0.011409396,0.027248322,0.02557047,0.006577181,0.006778523,0.019731544,0.030738255,0.022013423,0.015637584,0.001073826,0.006644295,0.010469799,0.033087248,0.023624161,0.014362416,0.013355705,0.011342282,0.006577181,0.02033557,0.029798658,0.024832215,0.014697987,0.005503356,0.00704698,0.009530201,0.030134228,0.023624161,0.011208054,0.008926174,0.017248322,0.018187919,0.017114094,0.01295302,0.004697987,0.030738255,0.01852349,0.012818792,0.012214765,0.023691275,0.011275168,0.004228188,0.012885906,0.007718121,0.00590604,0.055973154,1
0.024723487,0.001445818,0.006939926,0.005132654,0.002530181,0.008385744,0.015108798,0.014096725,0.00961469,0.02009687,0.038531049,0.001445818,0.007951999,0.006000145,0.013807562,0.019735415,0.007590544,0.006795344,0.022916215,0.019012506,0.010120726,0.014169016,0.002963927,0.008602617,0.014024434,0.051687992,0.025446396,0.011349671,0.013229234,0.01286778,0.007084508,0.023855997,0.052772356,0.024217451,0.011855707,0.006000145,0.008530326,0.006795344,0.021036651,0.027036796,0.008385744,0.008458035,0.018434179,0.015687125,0.01048218,0.009397817,0.004554327,0.036506904,0.017928143,0.012000289,0.013012362,0.029711559,0.011711126,0.005421817,0.009036362,0.006506181,0.004337454,0.046338466,1
0.020087044,0.002008704,0.008481196,0.008258007,0.001450731,0.005579734,0.009708738,0.010155117,0.007700033,0.023658074,0.031023323,0.002008704,0.008258007,0.014395715,0.03381319,0.024216047,0.008704386,0.007700033,0.019082692,0.043298739,0.027452293,0.012721794,0.001562326,0.006807276,0.007811628,0.027005915,0.020645017,0.010824685,0.011382658,0.00714206,0.00881598,0.018636313,0.020756612,0.02142618,0.011717442,0.006026113,0.006137708,0.011382658,0.032250865,0.016627609,0.012163821,0.010155117,0.020533423,0.039839304,0.024327642,0.011271063,0.006584087,0.023881263,0.0231001,0.009931927,0.011271063,0.014842094,0.011271063,0.005802924,0.010378306,0.010155117,0.006472492,0.05713648,1
0.014487805,0.001804878,0.00502439,0.005560976,0.001902439,0.004,0.008243902,0.006,0.004341463,0.013853659,0.018,0.002292683,0.004487805,0.00697561,0.019073171,0.017463415,0.004780488,0.006390244,0.015121951,0.01995122,0.020439024,0.012585366,0.001853659,0.004097561,0.008097561,0.032390244,0.023170732,0.014195122,0.009902439,0.005170732,0.004878049,0.016585366,0.027609756,0.026097561,0.013707317,0.01102439,0.005560976,0.006097561,0.022292683,0.022682927,0.014829268,0.009756098,0.014682927,0.022536585,0.020292683,0.014634146,0.012146341,0.021317073,0.021707317,0.014878049,0.009707317,0.028097561,0.014634146,0.012731707,0.015853659,0.009317073,0.011756098,0.146780488,1
0.014584155,0.001116805,0.008803048,0.004598607,0.000985416,0.005452634,0.009854158,0.006897911,0.006240967,0.016029431,0.0269347,0.00105111,0.005321246,0.005846801,0.021153593,0.021941926,0.009000131,0.004992774,0.019314151,0.020562344,0.026277756,0.011036657,0.001248193,0.004664302,0.011496518,0.029496781,0.022401787,0.012350545,0.013138878,0.008146104,0.006240967,0.01780318,0.03232164,0.03173039,0.012219156,0.008671659,0.005846801,0.006306661,0.018197346,0.021613454,0.01451846,0.011168046,0.020759427,0.022993036,0.02154776,0.013730127,0.008474576,0.033701222,0.024963868,0.014584155,0.012022073,0.035080804,0.015635265,0.008540271,0.015635265,0.010314019,0.007357772,0.085468401,1
0.016369048,0.001204649,0.009424603,0.007157029,0.001062925,0.006023243,0.008361678,0.009141156,0.006802721,0.020195578,0.022037982,0.000779478,0.005598073,0.010912698,0.030966553,0.020549887,0.00885771,0.005810658,0.020833333,0.039611678,0.031958617,0.011196145,0.001346372,0.006094104,0.006802721,0.021896259,0.024234694,0.0118339,0.011904762,0.00885771,0.006660998,0.019628685,0.024234694,0.024305556,0.012542517,0.005527211,0.006377551,0.011479592,0.041950113,0.024518141,0.013463719,0.01098356,0.017998866,0.025155896,0.02954932,0.012117347,0.006873583,0.023809524,0.021896259,0.01140873,0.011337868,0.019628685,0.011550454,0.006519274,0.01268424,0.010770975,0.006164966,0.071215986,1
0.017876712,0.002260274,0.006643836,0.006712329,0.001986301,0.006575342,0.010890411,0.007534247,0.004589041,0.018219178,0.02369863,0.002465753,0.007534247,0.010136986,0.02630137,0.019657534,0.007808219,0.008356164,0.020684932,0.024315068,0.021917808,0.012465753,0.002191781,0.005479452,0.009863014,0.046506849,0.024246575,0.013013699,0.009246575,0.007260274,0.00609589,0.016849315,0.044726027,0.025068493,0.011232877,0.00739726,0.005273973,0.010136986,0.019726027,0.020479452,0.012739726,0.008150685,0.016369863,0.024657534,0.015958904,0.010684932,0.008219178,0.029383562,0.021232877,0.010547945,0.009931507,0.023835616,0.010479452,0.008013699,0.015,0.009931507,0.008287671,0.080616438,1
0.011871508,0.001396648,0.014141061,0.006284916,0.000174581,0.005673883,0.004975559,0.003229749,0.003578911,0.016759777,0.013268156,0.001396648,0.004102654,0.006284916,0.050192039,0.02426676,0.015188547,0.006372207,0.013704609,0.029416899,0.043819832,0.010736732,0.000698324,0.005499302,0.005499302,0.013442737,0.015450419,0.012744413,0.004975559,0.003928073,0.004539106,0.014053771,0.014926676,0.016585196,0.009340084,0.007594274,0.003578911,0.009427374,0.033170391,0.015886872,0.012482542,0.017545391,0.017196229,0.052548883,0.043557961,0.014402933,0.009951117,0.01222067,0.024441341,0.013442737,0.006634078,0.016934358,0.013006285,0.009427374,0.013006285,0.018418296,0.007943436,0.110946229,1
0.020071685,0.003942652,0.007168459,0.010752688,0.001433692,0.006451613,0.010752688,0.011827957,0.003225806,0.013620072,0.030107527,0.005017921,0.008960573,0.008602151,0.034408602,0.027240143,0.008243728,0.009677419,0.014695341,0.018637993,0.016845878,0.010394265,0.002508961,0.002508961,0.010752688,0.036917563,0.020430108,0.010394265,0.010394265,0.011827957,0.007885305,0.017204301,0.038351254,0.021863799,0.007168459,0.004659498,0.007168459,0.008602151,0.026164875,0.025806452,0.013978495,0.007885305,0.017562724,0.016487455,0.013620072,0.016487455,0.010394265,0.047670251,0.022222222,0.008243728,0.009318996,0.02688172,0.010394265,0.005017921,0.014695341,0.007885305,0.008960573,0.050896057,1
0.01825641,0.000615385,0.009435897,0.003282051,0.00225641,0.006358974,0.007589744,0.014769231,0.008615385,0.022769231,0.024820513,0.001230769,0.004717949,0.009435897,0.022358974,0.023794872,0.007794872,0.003897436,0.019487179,0.032205128,0.024615385,0.018461538,0.001230769,0.005948718,0.007384615,0.027076923,0.024820513,0.014358974,0.011692308,0.016820513,0.006974359,0.021128205,0.032615385,0.016410256,0.014564103,0.007384615,0.005128205,0.007794872,0.033025641,0.022769231,0.011897436,0.012102564,0.017435897,0.022358974,0.02625641,0.013333333,0.004923077,0.022769231,0.02174359,0.011897436,0.010461538,0.018461538,0.007384615,0.005538462,0.011076923,0.009025641,0.004102564,0.082461538,1
0.020512287,0.001978342,0.007601,0.006143274,0.001041233,0.004581424,0.011453561,0.011453561,0.005830904,0.017180342,0.037380258,0.001353603,0.005726781,0.008642232,0.02696793,0.020408163,0.009162849,0.005414411,0.018846314,0.024468971,0.017180342,0.01301541,0.001145356,0.00697626,0.009058726,0.029362766,0.02603082,0.010828821,0.012911287,0.011765931,0.010620575,0.019262807,0.03967097,0.028009163,0.011661808,0.005622657,0.007496876,0.012598917,0.02665556,0.028738026,0.01332778,0.008746356,0.02030404,0.02696793,0.022386506,0.015097876,0.006143274,0.0272803,0.021032903,0.011974177,0.015618492,0.021449396,0.011974177,0.004164931,0.010620575,0.009162849,0.005518534,0.056330696,1
0.020111972,0.002325581,0.005340224,0.006244617,0.003488372,0.006976744,0.010077519,0.006933678,0.006072351,0.015546942,0.021705426,0.002153316,0.005770887,0.007192076,0.018604651,0.021834625,0.006029285,0.005254091,0.015503876,0.022049957,0.015848407,0.013221361,0.00327304,0.005727821,0.010551249,0.031955211,0.025021533,0.012489233,0.010378984,0.007192076,0.00620155,0.015331611,0.0291559,0.022179156,0.013436693,0.011670973,0.005986219,0.007536606,0.018776916,0.025495263,0.013781223,0.010163652,0.014384152,0.017312661,0.017355728,0.012618432,0.012144703,0.022695952,0.018690784,0.013178295,0.010163652,0.022308355,0.012833764,0.011369509,0.012747631,0.008139535,0.010637382,0.117011197,1
0.016165414,0.002005013,0.005889724,0.005639098,0.000877193,0.004887218,0.012155388,0.011027569,0.006265664,0.019799499,0.055513784,0.001503759,0.006140351,0.004260652,0.01641604,0.023809524,0.006892231,0.004636591,0.015162907,0.012781955,0.017293233,0.013533835,0.001002506,0.004887218,0.010150376,0.021929825,0.017042607,0.011027569,0.013784461,0.014035088,0.010275689,0.016666667,0.030325815,0.039598997,0.012907268,0.009398496,0.004385965,0.006766917,0.012280702,0.020551378,0.0160401,0.007518797,0.0160401,0.016290727,0.019172932,0.015162907,0.011654135,0.045112782,0.018796992,0.014285714,0.016165414,0.030325815,0.00914787,0.007017544,0.010401003,0.008646617,0.006766917,0.107017544,1
0.010220962,0.000708968,0.008980267,0.005140021,0.001299775,0.006262555,0.007385088,0.004608295,0.005317263,0.019555713,0.018315018,0.000886211,0.003485762,0.010811769,0.048977904,0.022568829,0.009452913,0.004844618,0.018669503,0.049391469,0.055004136,0.014415692,0.00082713,0.005199102,0.006026232,0.020028359,0.024400331,0.013765804,0.008448541,0.00502186,0.003485762,0.017015243,0.025286541,0.021328134,0.014947418,0.009689235,0.004903698,0.008448541,0.041888219,0.020087439,0.012879594,0.011875222,0.015892709,0.042833511,0.040824767,0.010161881,0.00584899,0.012052464,0.014711095,0.011697979,0.007030604,0.018196857,0.011166253,0.006498877,0.011579818,0.011402576,0.006262555,0.089448186,1
0.021304199,0.001980198,0.009832707,0.007920792,0.002185046,0.007920792,0.011744623,0.007852509,0.006008877,0.021987026,0.045476272,0.002458177,0.007237965,0.008057357,0.033595084,0.024991465,0.010105838,0.006486856,0.015158757,0.021372482,0.018709457,0.010720382,0.001707067,0.006008877,0.009764425,0.023762376,0.018094913,0.009491294,0.008535336,0.007306248,0.007715944,0.021099351,0.018299761,0.023147832,0.011949471,0.007442813,0.007033117,0.010993513,0.02690338,0.021440765,0.013110277,0.01270058,0.022874701,0.033868214,0.021509047,0.012564015,0.007237965,0.036599522,0.024786617,0.010856948,0.008535336,0.017070673,0.010174121,0.005735746,0.010447252,0.010037555,0.005530898,0.070604302,1
0.017727129,0.001537557,0.007597341,0.007733008,0.002758558,0.008004341,0.009361009,0.004431782,0.007597341,0.02093791,0.023922579,0.000814001,0.004929227,0.014516348,0.057296613,0.025369692,0.007145118,0.004703116,0.015918238,0.033328811,0.030751142,0.013385791,0.001944558,0.004748338,0.006421562,0.023560801,0.01894813,0.009722788,0.008230453,0.004929227,0.006195451,0.020214354,0.02772125,0.021118799,0.012481346,0.008547009,0.006331117,0.01257179,0.029846697,0.023108579,0.012843124,0.009858454,0.015194682,0.047935603,0.030208475,0.009903677,0.007461674,0.017003573,0.017229684,0.010220232,0.006240673,0.011893456,0.010265455,0.005878895,0.010355899,0.008049564,0.006738118,0.091755981,1
0.016437965,0.001572327,0.006956356,0.007051649,0.002287021,0.008290452,0.010053364,0.004288165,0.006622832,0.021107299,0.023346674,0.001238803,0.00485992,0.013102725,0.04898037,0.024347246,0.008004574,0.006479893,0.015866209,0.040451687,0.026443682,0.01253097,0.001905851,0.006479893,0.008433391,0.020487898,0.020726129,0.009148085,0.006384601,0.004431103,0.005384029,0.019534972,0.024776063,0.018867925,0.013150372,0.007861635,0.005526968,0.015008576,0.037307033,0.022870212,0.013245664,0.00971984,0.017819706,0.051124452,0.029826568,0.011292167,0.008338098,0.018820278,0.022441395,0.011435106,0.005908138,0.016914427,0.010910997,0.007718696,0.012292739,0.008242805,0.006003431,0.076567562,1
0.010289634,0.000979965,0.004137631,0.005444251,0.00065331,0.004682056,0.011977352,0.009745209,0.004899826,0.019163763,0.053027003,0.001252178,0.006533101,0.010507404,0.023791376,0.022756969,0.00304878,0.004409843,0.018510453,0.022756969,0.022375871,0.011106272,0.000381098,0.002994338,0.012195122,0.053843641,0.023954704,0.011650697,0.011432927,0.009472997,0.006369774,0.019925958,0.053680314,0.038327526,0.009364111,0.004518728,0.004028746,0.008819686,0.022375871,0.024716899,0.010561847,0.004899826,0.019109321,0.023954704,0.0178027,0.012848432,0.005770906,0.051448171,0.024281359,0.010017422,0.010507404,0.040396341,0.009908537,0.005607578,0.010126307,0.005444251,0.005770906,0.065875436,1
0.009989259,0.001181525,0.003974221,0.004833512,0.002040816,0.004296455,0.014393126,0.004940924,0.004511278,0.020730397,0.044468314,0.001288937,0.004940924,0.008163265,0.032330827,0.036949517,0.004296455,0.003544576,0.016326531,0.025134264,0.020622986,0.01396348,0.001933405,0.004726101,0.011493018,0.048120301,0.025886144,0.011385607,0.005370569,0.004296455,0.00622986,0.017293233,0.042964554,0.036627282,0.010633727,0.009989259,0.004296455,0.008055854,0.016111708,0.022663802,0.011922664,0.006552095,0.016219119,0.040708915,0.021160043,0.011063373,0.006015038,0.043716434,0.028141783,0.011170784,0.007518797,0.032760473,0.01009667,0.007196563,0.008915145,0.005155747,0.008915145,0.064017186,1
0.017241379,0.00087668,0.004237288,0.003945061,0.002337814,0.006282876,0.014465225,0.013150205,0.007159556,0.015634132,0.065458796,0.001753361,0.007013442,0.00862069,0.012419638,0.016656926,0.004821742,0.005552309,0.020017534,0.025131502,0.015780245,0.00949737,0.002483928,0.005698422,0.016218586,0.048947984,0.023232028,0.012419638,0.012857978,0.011981297,0.006282876,0.018848627,0.049678551,0.033167738,0.00949737,0.006721216,0.006428989,0.006136762,0.023085915,0.022939801,0.008328463,0.005406195,0.017241379,0.015780245,0.013296318,0.00949737,0.004237288,0.052893045,0.020748101,0.011981297,0.009789597,0.034482759,0.012127411,0.005844535,0.00862069,0.006282876,0.005260082,0.056399766,1
0.021027889,0.00273172,0.004129344,0.004383457,0.002795248,0.005463439,0.011053936,0.008385744,0.007242234,0.02058319,0.04002287,0.002032908,0.00698812,0.0089575,0.01594562,0.025856045,0.005272854,0.005399911,0.017343244,0.02369608,0.01708913,0.011371577,0.002985833,0.00660695,0.014293882,0.034368846,0.024521949,0.011562163,0.009910425,0.009148085,0.006035195,0.015373864,0.029794803,0.021091417,0.012006861,0.009846897,0.006416365,0.006924592,0.018931453,0.020138492,0.00933867,0.006543422,0.017406772,0.018550283,0.014039769,0.01010101,0.009783368,0.040912267,0.02407725,0.010990407,0.010609237,0.028841878,0.012705673,0.008131631,0.010990407,0.006734007,0.00933867,0.091226733,1
0.017456685,0.001046093,0.007453416,0.007191893,0.001765283,0.006668846,0.011964694,0.009153318,0.007126512,0.017587447,0.02942138,0.000915332,0.006407323,0.008891795,0.034390324,0.022817914,0.008172605,0.006668846,0.020529585,0.026936907,0.023471723,0.009480222,0.001830664,0.007061131,0.010918601,0.040078457,0.024517816,0.012226218,0.010134031,0.007976463,0.006799608,0.026936907,0.03798627,0.025433148,0.011245505,0.005165087,0.007845701,0.011507028,0.034586466,0.027394573,0.012945407,0.010918601,0.020006538,0.025890814,0.021641059,0.013599215,0.005818895,0.027590716,0.020268061,0.012160837,0.010657077,0.026479242,0.010787839,0.005034325,0.011768552,0.009545603,0.004511278,0.050016345,1
0.014368444,0.00076486,0.008304196,0.00666521,0.001201923,0.007703234,0.011691434,0.007867133,0.006883741,0.019503934,0.030649038,0.001201923,0.006173514,0.010161713,0.030976836,0.024366259,0.007976399,0.006009615,0.022399476,0.030048077,0.021689248,0.011527535,0.001201923,0.00628278,0.012893357,0.036822552,0.025458916,0.011691434,0.008413462,0.006883741,0.006610577,0.025677448,0.03944493,0.024147727,0.013548951,0.00513549,0.006501311,0.011418269,0.033271416,0.026496941,0.013931381,0.010817308,0.021088287,0.024530157,0.024748689,0.013494318,0.005408654,0.031523164,0.020541958,0.012510927,0.009943182,0.027043269,0.012401661,0.00590035,0.011909965,0.010052448,0.004261364,0.050917832,1
0.017241379,0.002019704,0.006256158,0.006059113,0.002068966,0.006256158,0.009310345,0.005517241,0.005615764,0.016551724,0.026551724,0.002955665,0.006748768,0.010295567,0.027980296,0.023546798,0.006009852,0.006551724,0.018128079,0.034827586,0.019704433,0.010640394,0.002019704,0.006945813,0.01137931,0.031970443,0.026945813,0.012167488,0.008275862,0.007142857,0.006748768,0.021083744,0.025960591,0.017339901,0.009655172,0.008374384,0.006748768,0.0108867,0.040394089,0.027438424,0.010788177,0.007931034,0.018423645,0.026847291,0.021330049,0.01408867,0.007783251,0.029655172,0.02679803,0.012660099,0.008374384,0.022955665,0.012216749,0.009802956,0.012807882,0.007536946,0.008719212,0.072315271,1
0.017237983,0.001132782,0.007436958,0.007387707,0.001379039,0.007535461,0.011574074,0.008175729,0.006599685,0.018961781,0.028812057,0.000886525,0.006304177,0.008963751,0.033638692,0.024182427,0.007732467,0.006451931,0.01856777,0.020981087,0.021572104,0.011278566,0.001280536,0.005910165,0.012460599,0.03644602,0.019897557,0.010096533,0.009850276,0.007929472,0.00748621,0.021670607,0.039548857,0.022458629,0.013987392,0.005565406,0.006008668,0.00965327,0.027974783,0.025561466,0.013790386,0.011032309,0.019799054,0.034623719,0.027925532,0.012657604,0.00679669,0.029107565,0.025068952,0.011377069,0.008668243,0.028171789,0.010195035,0.005122143,0.011377069,0.0089145,0.005516154,0.067720646,1
0.017503966,0.001057641,0.005817028,0.004547858,0.001374934,0.005764146,0.008196721,0.007033316,0.005975674,0.018085669,0.027921735,0.00153358,0.005341089,0.0132734,0.025224749,0.019513485,0.006610259,0.005235325,0.02168165,0.044685352,0.02601798,0.01173982,0.001586462,0.006663141,0.010576415,0.035589635,0.026811211,0.012004231,0.00994183,0.006768905,0.004759387,0.016604971,0.024801692,0.016816499,0.011158117,0.007509254,0.006663141,0.010629297,0.043680592,0.019936542,0.009360127,0.01020624,0.020359598,0.022633527,0.025330513,0.010153358,0.006398731,0.031835008,0.023638287,0.014701216,0.00893707,0.024272871,0.013907985,0.007244844,0.012215759,0.009307245,0.007244844,0.07244844,1
0.013386935,0.002251256,0.004301508,0.005386935,0.00160804,0.004542714,0.007718593,0.005065327,0.004824121,0.017045226,0.028743719,0.00201005,0.005386935,0.009728643,0.029386935,0.024643216,0.004140704,0.006592965,0.017085427,0.024442211,0.018693467,0.010492462,0.002291457,0.005628141,0.010170854,0.034170854,0.024723618,0.01161809,0.008,0.005226131,0.005748744,0.016160804,0.028502513,0.019899497,0.009809045,0.00920603,0.006150754,0.010050251,0.027135678,0.023678392,0.010572864,0.006753769,0.020582915,0.031919598,0.023035176,0.010934673,0.009487437,0.034130653,0.030030151,0.01318593,0.009005025,0.024683417,0.014311558,0.011256281,0.012703518,0.007959799,0.012341709,0.100663317,1
0.019854483,0.002158096,0.00524109,0.006412628,0.000986558,0.004562831,0.011407079,0.007892465,0.006227648,0.020039462,0.035392773,0.002589715,0.006227648,0.007029227,0.023492416,0.02127266,0.006474288,0.006967567,0.020101122,0.015291651,0.014921692,0.012516956,0.002034776,0.006474288,0.014736712,0.030644962,0.018991244,0.014120113,0.01066716,0.007769145,0.006782587,0.013935134,0.024478974,0.023554076,0.011777038,0.007522506,0.006350968,0.008385744,0.013935134,0.01584659,0.011838698,0.008570724,0.022259218,0.032309779,0.018004686,0.01072882,0.007892465,0.038290788,0.025958811,0.011962018,0.0106055,0.033604637,0.013996794,0.008385744,0.014428413,0.009310642,0.009125663,0.093599704,1
0.020839895,0.001627297,0.00855643,0.005669291,0.001994751,0.00808399,0.010446194,0.01023622,0.006246719,0.017480315,0.024724409,0.001102362,0.006929134,0.007716535,0.013333333,0.017900262,0.008766404,0.006036745,0.022992126,0.029238845,0.015958005,0.014330709,0.00167979,0.008661417,0.011286089,0.037952756,0.025879265,0.014068241,0.012493438,0.010656168,0.005459318,0.021364829,0.027926509,0.022309711,0.013490814,0.007559055,0.008608924,0.008766404,0.028923885,0.023097113,0.012178478,0.010288714,0.019055118,0.015485564,0.017952756,0.012545932,0.005354331,0.020052493,0.019055118,0.014173228,0.012965879,0.025406824,0.013858268,0.00656168,0.012965879,0.011128609,0.00656168,0.0832021,1
