X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
0.248630287,0.104536489,0.015450362,0.160530353,0.006793776,0.00109577,0.012163051,0.093578786,0.149682227,0.000438308,0.002301118,0.000328731,0.094236248,0.000328731,0.079881657,0.030024107,0
0.357689569,0.139462442,0.017176931,0.073869705,0.004716981,0.000266999,0.01504094,0.032929868,0.103239587,0.000177999,0.001423994,0.000266999,0.088999644,0.000177999,0.144090424,0.020469918,0
0.450228542,0.099627561,0.015997969,0.059759607,0.00617911,0.000169291,0.013712544,0.033773489,0.082105976,0.000253936,0.003301168,0,0.063145421,0.000253936,0.129338073,0.042153377,0
0.401209677,0.108486943,0.020257296,0.068932412,0.007200461,0.000768049,0.014784946,0.047139017,0.102630568,0.000480031,0.003456221,0.000192012,0.070852535,0.000192012,0.110119048,0.043298771,0
0.311212815,0.09610984,0.016475973,0.08375286,0.009153318,0.002059497,0.016933638,0.080091533,0.121967963,0.000915332,0.004118993,0.000915332,0.095652174,0.000800915,0.115446224,0.044393593,0
0.359011628,0.129360465,0.015261628,0.06068314,0.009811047,0.003997093,0.014898256,0.035247093,0.075218023,0.00181686,0.007267442,0.00181686,0.075218023,0.000726744,0.144985465,0.064680233,0
0.314412238,0.154186795,0.012077295,0.056763285,0.011674718,0.002012882,0.015700483,0.04468599,0.087359098,0.000402576,0.004428341,0.001610306,0.076086957,0.001610306,0.144927536,0.072061192,0
0.281660693,0.080645161,0.022102748,0.096774194,0.00776583,0.001194743,0.015232975,0.123655914,0.144563919,0.001493429,0.00567503,0.001194743,0.08213859,0.000896057,0.09557945,0.039426523,0
0.298913043,0.107265446,0.017448513,0.110697941,0.013729977,0.001430206,0.018592677,0.074656751,0.107265446,0.001430206,0.004576659,0.001430206,0.091533181,0.001144165,0.116418764,0.033466819,0
0.277994792,0.135416667,0.014973958,0.111979167,0.00390625,0.001953125,0.007161458,0.07421875,0.126302083,0,0.00390625,0,0.078776042,0.000651042,0.123697917,0.0390625,0
0.322146739,0.101494565,0.019972826,0.10923913,0.003668478,0.000951087,0.00951087,0.09388587,0.113994565,0.00013587,0.003532609,0.000951087,0.090896739,0.00013587,0.094836957,0.034646739,0
0.293743793,0.137636544,0.017576961,0.099205561,0.005362463,9.93E-05,0.016881827,0.059682224,0.084707051,0.000297915,0.001787488,0.000595829,0.089771599,0.000397219,0.142204568,0.050049652,0
0.314321494,0.074567395,0.012636612,0.090960838,0.005464481,0.002846084,0.009221311,0.116347905,0.165983607,0.000113843,0.004439891,0.00068306,0.068875228,0.00068306,0.069330601,0.06352459,0
0.212144117,0.080183925,0.011589821,0.159108088,0.006928697,0.001826657,0.010896951,0.096686823,0.183043588,0.000251953,0.004472159,0.001322751,0.119110607,0.000377929,0.078105316,0.033950617,0
0.252018819,0.121690892,0.012428902,0.103433748,0.008707254,0.003721649,0.012569342,0.076328909,0.111509023,0.002247033,0.004634506,0.001966154,0.096762868,0.001053297,0.125342321,0.065585282,0
0.222996516,0.088235294,0.016704243,0.132301701,0.011375282,0.003689281,0.012810002,0.104017217,0.159868826,0.00133224,0.006353761,0.00184464,0.106989137,0.00194712,0.085365854,0.044168887,0
0.219196429,0.144196429,0.013392857,0.110714286,0.008482143,0.005357143,0.007589286,0.077232143,0.115178571,0.001339286,0.004017857,0.003571429,0.117410714,0.001339286,0.1125,0.058482143,0
0.300499947,0.125305819,0.007339645,0.075417509,0.001489203,0,0.007552388,0.062759281,0.106584406,0.000531858,0.002340177,0.000319115,0.084246357,0.000319115,0.157536432,0.067758749,0
0.450986866,0.035879375,0.037273461,0.087020324,0.002384621,3.67E-05,0.030229657,0.056790667,0.139592046,0,0.001504146,0,0.066622643,3.67E-05,0.076931543,0.014711277,0
0.540895062,0.05941358,0.022376543,0.098251029,0.005658436,0.001800412,0.007716049,0.048096708,0.140174897,0,0.000771605,0,0.027777778,0,0.040380658,0.006687243,0
0.443873355,0.080592105,0.023574561,0.087787829,0.008360746,0.001302083,0.014597039,0.065720943,0.10450932,0.000137061,0.003015351,0,0.064898575,0.000205592,0.072848136,0.028577303,0
0.42032246,0.095934437,0.016230114,0.0701698,0.00701698,0.0009106,0.013980395,0.039370079,0.122823933,0.000482083,0.003695967,0.000642777,0.090792222,0.001285554,0.091756388,0.024586212,0
0.358125,0.1084375,0.0121875,0.1084375,0.0040625,0.00078125,0.006875,0.05671875,0.11609375,0.0003125,0.0021875,0.000625,0.08171875,0,0.1128125,0.030625,0
0.34997699,0.090197883,0.02531063,0.088817303,0.011044639,0.005522319,0.018637828,0.081224114,0.104463875,0.001150483,0.007363092,0.001840773,0.088587207,0.002300966,0.087206627,0.036355269,0
0.338419405,0.115610329,0.025625978,0.108372457,0.011737089,0.00312989,0.019170579,0.076877934,0.121478873,0.000586854,0.004499218,0.001760563,0.059663537,0.000586854,0.082550861,0.029929577,0
0.459415584,0.050262238,0.026473526,0.076486014,0.006743257,0.001186314,0.018294206,0.065184815,0.099587912,0.000187313,0.002872128,0.000437063,0.064123377,0.000187313,0.09965035,0.028908591,0
0.277979431,0.105565638,0.021476104,0.106573906,0.011191773,0.00282315,0.019358742,0.078644888,0.118168986,0.000907441,0.006755394,0.001512402,0.091550716,0.001310748,0.103448276,0.052732406,0
0.570500709,0.039206424,0.025743977,0.09152102,0.009565423,0.000590458,0.009683514,0.052432688,0.125767596,0,0.001535191,0,0.036372225,0.000236183,0.025862069,0.010982522,0
0.595899811,0.045290787,0.042717447,0.062532167,0.00343112,0.000257334,0.024017842,0.034654315,0.103105164,0,0.001458226,0,0.031223194,8.58E-05,0.045891233,0.009435581,0
0.335774231,0.117492184,0.021885799,0.110909988,0.008310021,0.001563271,0.016620043,0.064752345,0.089682409,0.001563271,0.004854369,0.001151884,0.076271186,0.000905052,0.109593549,0.038670397,0
0.266955267,0.11038961,0.014430014,0.11952862,0.007455507,0.000721501,0.012506013,0.088023088,0.112794613,0.000481,0.003126503,0.000481,0.106060606,0.000481,0.111832612,0.044733045,0
0.345908786,0.071260899,0.023641851,0.095238095,0.004694836,0.001006036,0.014587525,0.053152247,0.161636486,0.000503018,0.002179745,0.000335345,0.094064386,0.000503018,0.086351442,0.044936284,0
0.267713366,0.097289318,0.013285024,0.110574342,0.005904455,0.001476114,0.011540526,0.071256039,0.147879764,0.000134192,0.002549651,0.000268384,0.113929147,0.000805153,0.105340848,0.050053677,0
0.331099604,0.076682912,0.021855011,0.103335364,0.005025891,0.000609199,0.017133719,0.07790131,0.142704843,0.000533049,0.003122144,0.000456899,0.091760585,0.000685349,0.09442583,0.032668291,0
0.364455084,0.072845417,0.019607843,0.098267214,0.005243958,0.000797994,0.013565891,0.069197446,0.108185135,0.000455996,0.003875969,0.000569995,0.07751938,0.000227998,0.117761058,0.047423621,0
0.323950767,0.097760291,0.020379338,0.107041969,0.0041364,0.000706215,0.013518967,0.074959645,0.115213882,0.00090799,0.003430186,0.000504439,0.079499596,0.000100888,0.110673931,0.047215496,0
0.288995215,0.09215311,0.01492823,0.120191388,0.004593301,0.000669856,0.010430622,0.080669856,0.121435407,0,0.002679426,9.57E-05,0.085933014,0.000191388,0.122200957,0.054832536,0
0.338213986,0.104400214,0.016319683,0.093418745,0.005033173,0.000533821,0.009761306,0.078395485,0.107298101,0.000457561,0.002974148,0.000305041,0.08014947,7.63E-05,0.115457942,0.047205064,0
0.326,0.075882353,0.022352941,0.111294118,0.006588235,0.000823529,0.012705882,0.055764706,0.154588235,0.000470588,0.002470588,0.000470588,0.101647059,0,0.089647059,0.039294118,0
0.285113541,0.08147603,0.01461312,0.114907485,0.003469302,0.000525652,0.012195122,0.085050463,0.157169891,0.00010513,0.001682086,0.000420521,0.104394449,0,0.104289319,0.034587889,0
0.465772168,0.05238999,0.020567595,0.090038399,0.002030278,0,0.013417487,0.039943505,0.137705786,0,0.001059275,0,0.077371232,4.41E-05,0.074723044,0.024937106,0
0.39504499,0.065984634,0.023542463,0.105879453,0.002383007,4.11E-05,0.012942192,0.061711656,0.143021488,0,0.000739554,0,0.079625293,0,0.087760385,0.021323801,0
0.366904337,0.078579917,0.019347891,0.11716429,0.002748069,0,0.015300059,0.065248069,0.116161616,7.43E-05,0.001708259,0,0.076128936,0,0.1068776,0.033756684,0
0.242477189,0.069306931,0.019025432,0.159289458,0.009512716,0.001844302,0.013395457,0.10104834,0.166666667,0.001747234,0.005047564,0.001456028,0.120462046,0.002038439,0.057658707,0.029023491,0
0.302844281,0.104031103,0.01686106,0.10742787,0.006957233,0.002209945,0.013709842,0.078780438,0.117167997,0.000613874,0.004215265,0.001227747,0.090812359,0.000736648,0.105217925,0.047186413,0
0.299474725,0.096595948,0.020192373,0.106896787,0.010164404,0.003683744,0.014803193,0.08383928,0.12927212,0.001432567,0.004979876,0.001159697,0.091343202,0.000955045,0.095026946,0.040180094,0
0.262063174,0.099605969,0.018991021,0.120599444,0.01046444,0.003811123,0.015179898,0.091983722,0.142691041,0.000710548,0.004844648,0.001614883,0.097861895,0.000839739,0.087655836,0.041082617,0
0.253840246,0.104454685,0.018049155,0.122791859,0.011616743,0.004512289,0.018529186,0.087845622,0.137768817,0.000960061,0.004896313,0.002112135,0.100326421,0.001440092,0.086309524,0.044546851,0
0.256758944,0.097458313,0.021531488,0.115590092,0.012627489,0.007608872,0.016189089,0.087097296,0.132912417,0.001942691,0.006799417,0.002266472,0.10231504,0.003237818,0.087259187,0.048405375,0
0.268333333,0.097333333,0.024333333,0.113333333,0.015,0.004333333,0.017,0.079,0.135,0.000666667,0.011,0.002333333,0.101,0.001,0.081666667,0.048666667,0
0.325774226,0.083416583,0.013986014,0.080819181,0.007192807,0.001898102,0.012087912,0.077122877,0.114985015,0.0003996,0.003696304,0.0002997,0.075924076,0.0003996,0.141958042,0.06003996,0
0.373123123,0.077577578,0.012262262,0.05005005,0.004754755,0.001001001,0.010510511,0.057307307,0.057807808,0,0.003503504,0.000500501,0.055055055,0.000500501,0.221971972,0.074074074,0
0.250953471,0.098652428,0.012585812,0.121789982,0.005847953,0.001271294,0.014492754,0.101957793,0.118866006,0.000508518,0.004195271,0.001271294,0.076277651,0.000254259,0.125730994,0.065344521,0
0.295389825,0.077349342,0.026629724,0.131686293,0.006926807,0.002308936,0.020472562,0.114831063,0.137843454,0.000153929,0.00323251,0.000307858,0.070345571,0.000384823,0.076656661,0.035480643,0
0.221895425,0.100326797,0.010784314,0.10130719,0.003267974,0.004248366,0.007189542,0.124509804,0.162418301,0.000980392,0.001960784,0.000980392,0.108169935,0.001960784,0.089869281,0.060130719,0
0.596029976,0.05069367,0.021305587,0.046605971,0.009568933,0.001238697,0.012634708,0.031369999,0.095039019,0.000309674,0.002446426,0.000495479,0.04793757,0.000371609,0.062151616,0.021801065,0
0.455590801,0.062053925,0.025773196,0.113798573,0.005154639,0.000594766,0.016455194,0.041435369,0.137589215,0.000198255,0.000991277,0,0.065820777,0,0.05590801,0.018636003,0
0.387799564,0.031953522,0.033042847,0.198257081,0.003631082,0,0.015250545,0.075163399,0.186819172,0,0.001089325,0,0.04956427,0,0.01416122,0.003267974,0
0.463321596,0.068515258,0.030663146,0.085460681,0.006015258,0.000586854,0.017899061,0.047681925,0.124413146,0.000366784,0.001907277,0.000146714,0.061693075,0.000146714,0.071522887,0.019659624,0
0.420439265,0.107350964,0.021515016,0.06185567,0.008292246,0.000672344,0.017032721,0.039220081,0.098610489,0.000224115,0.001568803,0.000224115,0.066786195,0.000224115,0.109592111,0.046391753,0
0.405868416,0.08347002,0.027155094,0.075815564,0.006743211,0.000182249,0.020229634,0.073628577,0.116821578,0.000911245,0.003280481,0.000182249,0.063787133,0,0.082923273,0.039001276,0
0.475181598,0.078692494,0.037530266,0.098062954,0.005044391,0.000201776,0.012711864,0.050242131,0.093825666,0,0.000807103,0,0.058716707,0,0.053874092,0.035108959,0
0.376100629,0.096855346,0.02033543,0.100943396,0.004507338,0.000419287,0.010901468,0.050209644,0.140461216,0.000104822,0.001991614,0.000209644,0.078092243,0,0.091823899,0.027044025,0
0.25105042,0.097864146,0.016981793,0.091561625,0.008053221,0.00087535,0.015231092,0.056897759,0.111344538,0.00070028,0.005252101,0.00070028,0.115021008,0.00035014,0.179446779,0.048669468,0
0.54755649,0.07356805,0.033917738,0.054984952,0.008551092,0.001480915,0.015955668,0.033822195,0.096689438,0.000143314,0.002197487,9.55E-05,0.053981751,0.000286629,0.061816271,0.014952467,0
0.378392217,0.112135177,0.028545827,0.111239119,0.003200205,0,0.017921147,0.047235023,0.083333333,0,0.000640041,0,0.05593958,0,0.14093702,0.020481311,0
0.430250305,0.058302808,0.027625153,0.104624542,0.0127442,0.001297314,0.015949328,0.066391941,0.145375458,7.63E-05,0.004349817,0.000534188,0.073565324,7.63E-05,0.043879731,0.014957265,0
0.671019563,0.03560341,0.020672153,0.049573745,0.007243877,0.000443503,0.009584586,0.028285616,0.086113438,0.000147834,0.001059479,0.000147834,0.039841325,0.000147834,0.035480215,0.014635589,0
0.473054505,0.045914715,0.024951427,0.078024338,0.008487575,0.001227119,0.015441252,0.052663872,0.155537376,0,0.002556499,0.00010226,0.071377441,0.00010226,0.057674609,0.012884753,0
0.589460784,0.033088235,0.007352941,0.039828431,0.004289216,0,0.005514706,0.015318627,0.200367647,0.00122549,0.00122549,0,0.047794118,0.000612745,0.043504902,0.010416667,0
0.369234514,0.034440793,0.01010101,0.231593039,0.006206645,0.001703785,0.00450286,0.125958379,0.126810271,0.000243398,0.001947183,0.000973591,0.069124985,0.000365097,0.013751978,0.003042473,0
0.308123249,0.098481498,0.022408964,0.103494029,0.01415303,0.006486805,0.015258735,0.083591331,0.138729176,0.001695415,0.006486805,0.002063983,0.088456435,0.00199027,0.075851393,0.032728881,0
0.337296037,0.105672106,0.02012432,0.104428904,0.012587413,0.002097902,0.020745921,0.067055167,0.110722611,0.001243201,0.004351204,0.000543901,0.079254079,0.0003885,0.098057498,0.035431235,0
0.338026316,0.100263158,0.023157895,0.080921053,0.010263158,0.004342105,0.014736842,0.064078947,0.131184211,0.000789474,0.005394737,0.000921053,0.089736842,0.001052632,0.094342105,0.040789474,0
0.354281318,0.095922836,0.026510444,0.081365761,0.012012545,0.001775253,0.022664063,0.05083141,0.111781762,0.000710101,0.005503284,0.000473401,0.081720812,0.000473401,0.115213918,0.03875969,0
0.657912234,0.037621897,0.039671986,0.062777039,0.005873227,0.000110816,0.017121011,0.012078901,0.09552305,5.54E-05,0.001828457,0,0.042442376,0,0.025875443,0.001108156,0
0.653650255,0.054329372,0.021222411,0.030135823,0.00466893,0,0.010186757,0.006791171,0.076400679,0,0.002122241,0,0.033531409,0,0.074278438,0.032682513,0
0.538548164,0.06029106,0.033610534,0.085065835,0.011781012,0.000259875,0.018277893,0.021829522,0.113998614,0,0.002512128,0.00017325,0.062543313,0.000259875,0.047903673,0.002945253,0
0.599241748,0.035236396,0.011819804,0.063113292,0.001784121,0.000223015,0.003122212,0.054861731,0.107716325,0,0.000892061,0,0.063336307,0,0.050624442,0.008028546,0
0.648669594,0.029708086,0.022474813,0.039008008,0.003616637,0,0.014208215,0.022733144,0.081115991,0,0.000258331,0,0.036166365,0,0.09403255,0.008008267,0
0.539811066,0.030589294,0.050382366,0.077597841,0.004048583,0,0.029464687,0.028565002,0.101889339,0,0.002024291,0,0.059154296,0.000224921,0.067251462,0.008996851,0
0.404844291,0.061130334,0.052479815,0.059976932,0.003460208,0,0.032295271,0.041522491,0.143021915,0,0.002883506,0,0.061130334,0,0.122260669,0.014994233,0
0.556521739,0.045256917,0.043675889,0.103952569,0.00256917,0,0.010474308,0.017193676,0.130039526,0,0,0,0.04743083,0,0.040118577,0.002766798,0
0.507656549,0.039513262,0.029122231,0.088460487,0.005468964,0.000136724,0.02105551,0.037735849,0.124692371,0.000136724,0.001503965,0,0.061389117,0.000273448,0.075334974,0.007519825,0
0.322953924,0.097412161,0.023038081,0.138964864,0.009257311,0.00063118,0.013675573,0.068693457,0.133179045,0.000420787,0.003050705,0.000105197,0.094045866,0.000210393,0.073637703,0.020723753,0
0.485521236,0.074903475,0.031660232,0.097490347,0.002702703,0.00019305,0.018532819,0.040540541,0.099420849,0,0.001351351,0,0.056756757,0,0.068725869,0.022200772,0
0.442972973,0.055405405,0.027567568,0.119459459,0.003513514,0,0.02,0.029189189,0.166756757,0,0.002432432,0,0.088108108,0,0.042162162,0.002432432,0
0.342068966,0.086436782,0.026469622,0.114482759,0.015500821,0.003218391,0.019638752,0.073300493,0.122167488,0.001050903,0.007619048,0.001970443,0.088669951,0.00183908,0.068965517,0.026600985,0
0.261952711,0.113299023,0.013052883,0.107555754,0.006116208,0.001640934,0.014768405,0.087864548,0.118072649,0.000671291,0.004848214,0.000671291,0.092861938,0.000745879,0.120683225,0.055195047,0
0.416053922,0.096660539,0.035386029,0.076439951,0.009191176,0.000612745,0.021752451,0.030637255,0.08348652,0.000765931,0.002604167,0.000765931,0.074601716,0.000765931,0.11963848,0.030637255,0
0.240083279,0.086675433,0.014464168,0.132149901,0.004602235,0.000547885,0.012272628,0.088209511,0.17357002,0.000438308,0.003396888,0.000219154,0.125904011,0.000219154,0.087552049,0.029695376,0
0.366678533,0.13252047,0.018600926,0.080455678,0.004182983,0.000355999,0.017977928,0.03506586,0.088821645,8.90E-05,0.00249199,0.000266999,0.098789605,8.90E-05,0.134834461,0.018778925,0
0.436346707,0.110208228,0.018114102,0.068478077,0.005671238,0.000253936,0.01506687,0.038936855,0.075757576,8.46E-05,0.004486203,0.000338581,0.055865922,8.46E-05,0.137294735,0.033011681,0
0.411578341,0.106758833,0.018721198,0.079589094,0.007104455,0.000768049,0.015456989,0.046274962,0.085349462,9.60E-05,0.002784178,0.000288018,0.075172811,0.000288018,0.121159754,0.028609831,0
0.312128146,0.121167048,0.018421053,0.10389016,0.008581236,0.001372998,0.016018307,0.068993135,0.104919908,0.000343249,0.00389016,0.001144165,0.073913043,0.000915332,0.117505721,0.046796339,0
0.307049419,0.150799419,0.018168605,0.073764535,0.014534884,0.00181686,0.018168605,0.043968023,0.082848837,0.001453488,0.006177326,0.000726744,0.058866279,0.000363372,0.153343023,0.067950581,0
0.314814815,0.123188406,0.019323671,0.074879227,0.009259259,0.002818035,0.012479871,0.051932367,0.06763285,0.002012882,0.006038647,0.002415459,0.077294686,0.001207729,0.173913043,0.06078905,0
0.336320191,0.096774194,0.014635603,0.108721625,0.010454002,0.002688172,0.014038232,0.085424134,0.145459976,0.001194743,0.003285544,0.000298686,0.076164875,0.0020908,0.072281959,0.030167264,0
0.348112128,0.116418764,0.017162471,0.08180778,0.012299771,0.001716247,0.013443936,0.05778032,0.130148741,0.000286041,0.006006865,0.00228833,0.090675057,0.000858124,0.09124714,0.029748284,0
0.265625,0.10546875,0.009114583,0.098307292,0.00390625,0.001302083,0.012369792,0.091796875,0.127604167,0.000651042,0.001302083,0.001953125,0.110677083,0.000651042,0.120442708,0.048828125,0
0.33138587,0.089402174,0.01875,0.104891304,0.005570652,0.001222826,0.009782609,0.070923913,0.146467391,0.00013587,0.002038043,0.000271739,0.074456522,0.000407609,0.109103261,0.035190217,0
0.281727905,0.123833168,0.015491559,0.08530288,0.005958292,0.000496524,0.015690169,0.056107249,0.10754717,0.000297915,0.003078451,0.000893744,0.105163853,0.000297915,0.155809335,0.042303873,0
0.277094718,0.064776867,0.018442623,0.113615665,0.007969035,0.00204918,0.013091985,0.141962659,0.139571949,0.000113843,0.005919854,0.000796903,0.067622951,0.00034153,0.097222222,0.049408015,0
0.199798438,0.089065256,0.012093726,0.169879063,0.007999496,0.002078609,0.012597632,0.122952885,0.161501638,0.000503905,0.004409171,0.000503905,0.115520282,0.000440917,0.068594104,0.032060973,0
0.234393652,0.1259743,0.014535496,0.101818693,0.006881539,0.001474616,0.014465276,0.078084404,0.110806825,0.001544835,0.004564286,0.002247033,0.100133418,0.001615055,0.133417597,0.068042975,0
0.227505636,0.097356016,0.018753843,0.134761222,0.009838082,0.003586801,0.015372002,0.108218897,0.149928264,0.00184464,0.006558721,0.00225456,0.101967616,0.00133224,0.077064972,0.043656487,0
0.174553571,0.126785714,0.012053571,0.122767857,0.007589286,0.004910714,0.017410714,0.068303571,0.115625,0.003571429,0.009375,0.002232143,0.112053571,0.005357143,0.145982143,0.071428571,0
0.264652697,0.121689182,0.011275396,0.097117328,0.002978407,0.000106372,0.012870971,0.070205297,0.084246357,0.000212743,0.001489203,0.000319115,0.077651314,0.000106372,0.1816828,0.073396447,0
0.56071612,0.063761098,0.027991782,0.082948125,0.002384621,7.34E-05,0.013940861,0.050810771,0.097329224,0.000880475,0.000550297,0,0.039511336,0.000256805,0.040832049,0.01801306,0
0.520061728,0.049639918,0.052469136,0.105967078,0.005915638,0,0.011574074,0.025462963,0.127314815,0,0.001028807,0.000257202,0.054012346,0,0.041152263,0.005144033,0
0.447025768,0.070518092,0.020696272,0.079221491,0.007469846,0.001165022,0.011581689,0.056743421,0.121641996,0.000137061,0.003083882,0.000342654,0.072848136,0.000137061,0.079221491,0.028166118,0
0.386415984,0.109272055,0.023193529,0.102201511,0.006802721,0.000749906,0.017890621,0.057796347,0.085542879,0.000374953,0.003481708,0.000428518,0.073062296,0.000535647,0.101505169,0.030746157,0
0.3009375,0.10640625,0.01921875,0.11078125,0.00484375,0.000625,0.01390625,0.06875,0.11375,0.0003125,0.00359375,0,0.103125,0.0003125,0.1121875,0.04125,0
0.376898297,0.100322135,0.023699954,0.08490566,0.012425219,0.005062126,0.012655315,0.060515416,0.119420156,0.000920387,0.006672803,0.001610676,0.069949379,0.001150483,0.081914404,0.041877589,0
0.348200313,0.082942097,0.01799687,0.083920188,0.015649452,0.002347418,0.016236307,0.065923318,0.141236307,0.001369327,0.005477308,0.001369327,0.089788732,0.000586854,0.095070423,0.031885759,0
0.556630869,0.07455045,0.01742008,0.064935065,0.006431069,0.000312188,0.009677822,0.031718282,0.096840659,6.24E-05,0.002497502,0.000561938,0.043394106,6.24E-05,0.05738012,0.037524975,0
0.289473684,0.102238355,0.016031458,0.10738052,0.010385158,0.003428111,0.018350474,0.073301069,0.123815285,0.001512402,0.007057875,0.002520669,0.093264771,0.001814882,0.103145796,0.046279492,0
0.554322154,0.03601795,0.030703826,0.089867737,0.010746339,0.001299008,0.014997638,0.053495513,0.127302787,0,0.002243741,0,0.045937648,0,0.024917336,0.008148323,0
0.594527363,0.033024533,0.029507634,0.075656202,0.004031566,8.58E-05,0.019900498,0.02195917,0.111682964,0,0.00128667,0,0.050094356,0,0.053954366,0.0042889,0
0.382590094,0.088859635,0.022708573,0.11181504,0.010696067,0.001480994,0.013740332,0.08129011,0.128681915,0.000493665,0.003949317,0.000905052,0.064094125,0.000411387,0.056853711,0.031429982,0
0.298460798,0.106060606,0.016835017,0.111592112,0.006012506,0.001443001,0.017075517,0.095959596,0.135161135,0.0002405,0.003367003,0.0002405,0.071669072,0.000962001,0.07960558,0.055315055,0
0.337525151,0.072266935,0.022132797,0.099429913,0.00804829,0.000167673,0.012240107,0.073105298,0.112340711,0.000838364,0.005197854,0.000503018,0.07813548,0.000167673,0.125083836,0.052816901,0
0.272275899,0.088432636,0.01489533,0.126811594,0.006441224,0.000805153,0.014090177,0.081186259,0.116076221,0.000402576,0.003220612,0.000670961,0.094068706,0.000536769,0.118625872,0.061460011,0
0.334983247,0.099375571,0.026271703,0.10539141,0.007386537,0.000609199,0.01675297,0.070210174,0.110265002,0.000456899,0.003502894,0.000989948,0.080338105,0.00022845,0.100289369,0.042948523,0
0.352143183,0.087437301,0.019607843,0.134176927,0.005357957,0.001025992,0.012653899,0.07375741,0.126994984,0.000227998,0.002735978,0.000569995,0.070679435,0.000113999,0.078089375,0.034427725,0
0.339991929,0.092615012,0.01937046,0.121368039,0.003833737,0.000605327,0.009483454,0.081719128,0.134281679,0.000100888,0.001916868,0.000504439,0.07102502,0,0.089285714,0.033898305,0
0.30784689,0.095311005,0.014162679,0.136937799,0.003444976,0.000478469,0.010813397,0.082105263,0.115980861,0.000191388,0.001339713,0.000287081,0.088995215,0.000382775,0.097894737,0.043827751,0
0.326622436,0.093037444,0.017692366,0.124609166,0.004804393,0.00015252,0.01159155,0.079844429,0.143979257,0.000305041,0.001677724,0.000228781,0.076946542,0.000228781,0.08007321,0.03820636,0
0.339764706,0.075058824,0.020117647,0.102352941,0.005411765,0.000470588,0.014823529,0.071058824,0.11,0.000117647,0.003176471,0.000352941,0.080352941,0.000235294,0.119882353,0.056823529,0
0.298780488,0.100820017,0.02039529,0.108809924,0.003994954,0.00010513,0.013982338,0.082317073,0.11343566,0.00010513,0.002417998,0.000210261,0.079899075,0.000210261,0.122582002,0.051934399,0
0.455267688,0.05539127,0.023833694,0.087081255,0.002162687,0,0.015182946,0.05750982,0.107119213,0,0.001147548,0,0.064218564,0,0.098600874,0.032484442,0
0.407247627,0.077077941,0.024980484,0.096717203,0.002588438,0,0.015366285,0.061013189,0.112412178,0,0.001438021,8.22E-05,0.068203295,0,0.101976252,0.030896914,0
0.389037433,0.083110517,0.018902258,0.122660428,0.002153892,0.000148544,0.011994949,0.066882056,0.113822044,3.71E-05,0.001336898,3.71E-05,0.076983066,0,0.085710042,0.027183601,0
0.340613473,0.121044457,0.018637158,0.071248301,0.008056688,0.003009124,0.016889924,0.057949913,0.080372743,0.000485343,0.007086003,0.002329645,0.061056106,0.001261891,0.132304407,0.077654824,0
0.288766114,0.09891549,0.015346839,0.122078985,0.008757929,0.001432372,0.011786372,0.080744833,0.136771025,0.000572949,0.00425619,0.001391447,0.096869245,0.000736648,0.091835482,0.039738081,0
0.286786275,0.107578962,0.016372195,0.11330923,0.009959752,0.002387612,0.015826455,0.072856266,0.12845351,0.001569002,0.004638788,0.001569002,0.097960297,0.000955045,0.100006822,0.039770789,0
0.277566049,0.116013177,0.016148828,0.103675473,0.010141464,0.003100575,0.014792326,0.077772754,0.117757251,0.001421097,0.005619792,0.001485692,0.095794845,0.000904334,0.113300174,0.044506169,0
0.271601382,0.114727343,0.016033026,0.102534562,0.0109447,0.004608295,0.01593702,0.081797235,0.125672043,0.001920123,0.005376344,0.00249616,0.090917819,0.00124808,0.108390937,0.045794931,0
0.258215962,0.115913874,0.019588797,0.111380929,0.014084507,0.003237818,0.017160434,0.08224057,0.119313583,0.002104582,0.005666181,0.00372349,0.099724785,0.002266472,0.101505585,0.04387243,0
0.272333333,0.110333333,0.021666667,0.111,0.014333333,0.003333333,0.023333333,0.072666667,0.128666667,0.000666667,0.004666667,0.002333333,0.088,0.001,0.099333333,0.046333333,0
0.293906094,0.095604396,0.014585415,0.157242757,0.005494505,0.001198801,0.011688312,0.086913087,0.124175824,0.000799201,0.002597403,0.000799201,0.08041958,0.000699301,0.090509491,0.033366633,0
0.276526527,0.072822823,0.013013013,0.212962963,0.002752753,0.000500501,0.007007007,0.114864865,0.133133133,0,0.001501502,0.001251251,0.100600601,0.00025025,0.04029029,0.022522523,0
0.237859141,0.121408594,0.016781083,0.145563183,0.008136283,0.001271294,0.011060259,0.080345792,0.133867277,0.000635647,0.003686753,0.000381388,0.104118993,0.000254259,0.093312993,0.041317061,0
0.347186947,0.142076503,0.016778265,0.093050104,0.005002694,0.000769645,0.013237897,0.050180867,0.09689833,0.00153929,0.002155007,0.000769645,0.081967213,0.000153929,0.109366582,0.038867082,0
0.194117647,0.136601307,0.011437908,0.116666667,0.005228758,0.001633987,0.007189542,0.078431373,0.118954248,0.000653595,0.003267974,0.003267974,0.116013072,0.000326797,0.144444444,0.061764706,0
0.562213551,0.053140097,0.035302861,0.082001734,0.00901152,0.000588381,0.015514679,0.034993187,0.094512573,0.000557414,0.00287997,0.000464511,0.04889756,0.000526446,0.044593088,0.014802428,0
